order_id,customer_id,restaurant_name,cuisine_category,city,order_value_inr,order_time,delivered_time,status,cancellation_reason,rating,delivery_person_id,delivery_distance_km,delivery_duration_mins,is_on_time
ORDR_117987,CUST_3278,Sweet Truth,Desserts,Hyderabad,456,2026-05-19 13:52:14,2026-05-19 14:36:14,Delivered,,,DELV_216,3.1,44.0,False
ORDR_120402,CUST_3278,Saravana Bhavan,South Indian,Hyderabad,146,2026-05-19 13:59:35,2026-05-19 14:42:35,Delivered,,,DELV_300,1.8,43.0,False
ORDR_124703,CUST_4353,Charminar Bites,Biryani,Hyderabad,628,2026-05-19 14:06:07,2026-05-19 14:49:07,Delivered,,,DELV_312,2.6,43.0,False
ORDR_109883,CUST_3278,The Belgian Waffle,Desserts,Hyderabad,310,2026-05-19 14:14:32,2026-05-19 15:05:32,Delivered,,,DELV_381,1.9,51.0,False
ORDR_124362,CUST_3278,Dakshin Delight,South Indian,Hyderabad,393,2026-05-19 14:20:37,2026-05-19 15:06:37,Delivered,,,DELV_177,4.6,46.0,False
ORDR_110289,CUST_3656,The Belgian Waffle,Desserts,Chennai,515,2026-05-19 14:31:29,2026-05-19 15:19:29,Delivered,,2.0,DELV_198,6.3,48.0,False
ORDR_107584,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,678,2026-05-19 14:35:18,2026-05-19 15:14:18,Delivered,,,DELV_121,3.3,39.0,True
ORDR_103119,CUST_3278,Shanti Dhaba,North Indian,Hyderabad,562,2026-05-19 14:53:04,2026-05-19 15:26:04,Delivered,,4.0,DELV_153,3.8,33.0,True
ORDR_124608,CUST_3278,Biryani Blues,Biryani,Hyderabad,494,2026-05-19 16:14:19,2026-05-19 16:35:19,Delivered,,,DELV_245,1.1,21.0,True
ORDR_117831,CUST_3656,Dhaba Express,North Indian,Chennai,372,2026-05-19 16:43:14,2026-05-19 17:14:14,Delivered,,3.0,DELV_103,4.4,31.0,True
ORDR_101197,CUST_4136,KFC,Fast Food,Bangalore,660,2026-05-19 16:58:45,2026-05-19 17:54:45,Delivered,,1.0,DELV_214,9.3,56.0,False
ORDR_115794,CUST_2335,Moti Mahal,North Indian,Bangalore,602,2026-05-19 17:18:01,2026-05-19 18:03:01,Delivered,,,DELV_392,6.2,45.0,False
ORDR_111684,CUST_2678,Idli Factory,South Indian,Pune,120,2026-05-19 18:19:46,2026-05-19 19:02:46,Delivered,,,DELV_396,8.4,43.0,False
ORDR_111863,CUST_3278,KFC,Fast Food,Hyderabad,179,2026-05-19 18:32:31,2026-05-19 19:08:31,Delivered,,4.0,DELV_322,3.9,36.0,True
ORDR_118743,CUST_2115,Shanti Dhaba,North Indian,Hyderabad,357,2026-05-19 18:42:33,2026-05-19 19:18:33,Delivered,,,DELV_387,4.2,36.0,True
ORDR_107070,CUST_1577,Charminar Bites,Biryani,Bangalore,429,2026-05-19 18:53:22,2026-05-19 19:16:22,Delivered,,4.0,DELV_237,1.4,23.0,True
ORDR_114895,CUST_3278,Charminar Bites,Biryani,Hyderabad,541,2026-05-19 19:08:25,2026-05-19 20:00:25,Delivered,,3.0,DELV_382,2.5,52.0,False
ORDR_114677,CUST_3407,Sagar Ratna,South Indian,Chennai,187,2026-05-19 19:16:07,2026-05-19 20:13:07,Delivered,,4.0,DELV_276,6.8,57.0,False
ORDR_117175,CUST_3842,Waffle Lust,Fast Food,Mumbai,345,2026-05-19 19:28:38,2026-05-19 19:56:38,Delivered,,5.0,DELV_325,1.8,28.0,True
ORDR_103241,CUST_1577,Pind Balluchi,North Indian,Bangalore,469,2026-05-19 19:35:30,2026-05-19 20:23:30,Delivered,,1.0,DELV_156,1.2,48.0,False
ORDR_119864,CUST_1577,Wok Express,Chinese,Bangalore,410,2026-05-19 19:56:25,2026-05-19 21:16:25,Delivered,,2.0,DELV_356,7.8,80.0,False
ORDR_102256,CUST_2335,Burger Singh,Fast Food,Bangalore,550,2026-05-19 20:32:09,2026-05-19 21:21:09,Delivered,,,DELV_356,3.0,49.0,False
ORDR_117820,CUST_1577,Corner House,Desserts,Bangalore,261,2026-05-19 20:34:21,,Cancelled,Restaurant rejected,,,3.4,,False
ORDR_109160,CUST_2335,Tandoori Nights,North Indian,Bangalore,645,2026-05-19 20:52:30,,Cancelled,Delivery partner unavailable,,,5.4,,False
ORDR_123783,CUST_1436,Paradise Biryani,Biryani,Hyderabad,120,2026-05-19 20:58:08,2026-05-19 21:33:08,Delivered,,4.0,DELV_284,4.2,35.0,True
ORDR_115997,CUST_3278,Paradise Biryani,Biryani,Hyderabad,431,2026-05-19 21:15:13,2026-05-19 21:50:13,Delivered,,5.0,DELV_148,4.2,35.0,True
ORDR_123708,CUST_3278,Paradise Biryani,Biryani,Hyderabad,274,2026-05-19 21:16:47,2026-05-19 21:47:47,Delivered,,,DELV_281,1.3,31.0,True
ORDR_104403,CUST_3278,Biryani Blues,Biryani,Hyderabad,227,2026-05-19 21:17:58,2026-05-19 22:13:58,Delivered,,1.0,DELV_244,7.3,56.0,False
ORDR_104486,CUST_1415,Biryani Blues,Biryani,Bangalore,666,2026-05-19 21:20:54,2026-05-19 22:12:54,Delivered,,1.0,DELV_345,2.2,52.0,False
ORDR_120498,CUST_1577,Baskin Robbins,Desserts,Bangalore,568,2026-05-19 21:33:33,2026-05-19 22:23:33,Delivered,,3.0,DELV_240,2.7,50.0,False
ORDR_121203,CUST_3656,Dhaba Express,North Indian,Chennai,404,2026-05-19 21:48:27,2026-05-19 22:36:27,Delivered,,4.0,DELV_127,5.2,48.0,False
ORDR_107752,CUST_1749,Subway Corner,Fast Food,Hyderabad,419,2026-05-19 22:20:39,2026-05-19 22:56:39,Delivered,,,DELV_273,3.4,36.0,True
ORDR_124552,CUST_4364,Tandoori Nights,North Indian,Mumbai,530,2026-05-19 22:25:21,2026-05-19 23:04:21,Delivered,,5.0,DELV_231,1.8,39.0,True
ORDR_105780,CUST_1568,Pind Balluchi,North Indian,Chennai,378,2026-05-19 22:25:26,2026-05-19 23:07:26,Delivered,,,DELV_370,2.0,42.0,False
ORDR_123195,CUST_3278,Dragon Bowl,Chinese,Hyderabad,372,2026-05-19 22:30:19,,Cancelled,Delayed delivery cancel,,,1.8,,False
ORDR_120601,CUST_3656,Wok Express,Chinese,Chennai,325,2026-05-19 22:30:59,2026-05-19 23:08:59,Delivered,,5.0,DELV_186,2.0,38.0,True
ORDR_105139,CUST_2545,Pind Balluchi,North Indian,Bangalore,683,2026-05-19 22:32:34,2026-05-19 23:13:34,Delivered,,2.0,DELV_161,2.3,41.0,False
ORDR_103486,CUST_3656,Biryani Blues,Biryani,Chennai,226,2026-05-19 22:40:24,2026-05-19 23:15:24,Delivered,,3.0,DELV_373,1.4,35.0,True
ORDR_107029,CUST_2678,MTR,South Indian,Pune,355,2026-05-19 22:44:27,2026-05-19 23:23:27,Delivered,,4.0,DELV_145,4.5,39.0,True
ORDR_112622,CUST_1577,Corner House,Desserts,Bangalore,194,2026-05-19 22:49:14,2026-05-19 23:42:14,Delivered,,3.0,DELV_106,4.3,53.0,False
ORDR_117482,CUST_3656,Pind Balluchi,North Indian,Chennai,450,2026-05-20 06:08:06,2026-05-20 06:36:06,Delivered,,5.0,DELV_114,2.7,28.0,True
ORDR_118583,CUST_3278,Wok Express,Chinese,Hyderabad,179,2026-05-20 08:55:20,2026-05-20 09:31:20,Delivered,,,DELV_123,5.6,36.0,True
ORDR_113707,CUST_3564,Idli Factory,South Indian,Hyderabad,228,2026-05-20 09:45:37,2026-05-20 10:43:37,Delivered,,4.0,DELV_312,10.0,58.0,False
ORDR_111297,CUST_4084,Behrouz Biryani,Biryani,Hyderabad,307,2026-05-20 11:14:04,2026-05-20 12:16:04,Delivered,,1.0,DELV_280,15.0,62.0,False
ORDR_104253,CUST_2335,Charminar Bites,Biryani,Bangalore,456,2026-05-20 11:15:12,2026-05-20 11:56:12,Delivered,,2.0,DELV_140,5.2,41.0,False
ORDR_118455,CUST_1577,KFC,Fast Food,Bangalore,222,2026-05-20 11:21:51,2026-05-20 11:54:51,Delivered,,5.0,DELV_363,5.3,33.0,True
ORDR_105039,CUST_2461,Pizza Hut,Fast Food,Mumbai,779,2026-05-20 11:54:21,2026-05-20 12:34:21,Delivered,,,DELV_159,3.4,40.0,True
ORDR_101336,CUST_1577,Dhaba Express,North Indian,Bangalore,483,2026-05-20 11:54:57,2026-05-20 12:45:57,Delivered,,4.0,DELV_142,4.6,51.0,False
ORDR_123731,CUST_2335,Tandoori Nights,North Indian,Bangalore,149,2026-05-20 12:00:57,2026-05-20 13:12:57,Delivered,,1.0,DELV_130,7.3,72.0,False
ORDR_116563,CUST_1577,Paradise Biryani,Biryani,Bangalore,243,2026-05-20 12:02:19,2026-05-20 12:52:19,Delivered,,,DELV_345,3.7,50.0,False
ORDR_117248,CUST_3278,Paradise Biryani,Biryani,Hyderabad,308,2026-05-20 12:22:08,2026-05-20 13:06:08,Delivered,,,DELV_123,2.6,44.0,False
ORDR_110285,CUST_1577,Biryani Blues,Biryani,Bangalore,120,2026-05-20 12:48:20,2026-05-20 13:39:20,Delivered,,5.0,DELV_363,3.4,51.0,False
ORDR_106963,CUST_1577,Dhaba Express,North Indian,Bangalore,120,2026-05-20 13:24:33,2026-05-20 14:09:33,Delivered,,,DELV_221,2.8,45.0,False
ORDR_110645,CUST_2335,Behrouz Biryani,Biryani,Bangalore,469,2026-05-20 13:32:17,2026-05-20 14:23:17,Delivered,,3.0,DELV_147,5.0,51.0,False
ORDR_114205,CUST_3278,Charminar Bites,Biryani,Hyderabad,739,2026-05-20 13:35:39,2026-05-20 14:09:39,Delivered,,5.0,DELV_278,2.1,34.0,True
ORDR_108851,CUST_2335,Sweet Truth,Desserts,Bangalore,120,2026-05-20 13:51:21,2026-05-20 14:29:21,Delivered,,5.0,DELV_172,1.6,38.0,True
ORDR_122187,CUST_3656,Natural Ice Cream,Desserts,Chennai,382,2026-05-20 13:51:55,2026-05-20 15:00:55,Delivered,,1.0,DELV_198,9.3,69.0,False
ORDR_115016,CUST_1577,MTR,South Indian,Bangalore,253,2026-05-20 14:01:49,2026-05-20 14:51:49,Delivered,,1.0,DELV_197,3.8,50.0,False
ORDR_117423,CUST_1415,Wok Express,Chinese,Bangalore,162,2026-05-20 14:17:41,2026-05-20 14:57:41,Delivered,,5.0,DELV_204,2.7,40.0,True
ORDR_123833,CUST_3278,Saravana Bhavan,South Indian,Hyderabad,420,2026-05-20 14:26:36,2026-05-20 15:06:36,Delivered,,5.0,DELV_184,2.2,40.0,True
ORDR_122603,CUST_3278,Sweet Truth,Desserts,Hyderabad,470,2026-05-20 14:27:23,2026-05-20 15:04:23,Delivered,,4.0,DELV_192,2.8,37.0,True
ORDR_112720,CUST_3656,MTR,South Indian,Chennai,495,2026-05-20 14:30:46,2026-05-20 15:16:46,Delivered,,2.0,DELV_162,2.6,46.0,False
ORDR_106068,CUST_1577,Pizza Hut,Fast Food,Bangalore,560,2026-05-20 15:01:59,2026-05-20 15:56:59,Delivered,,3.0,DELV_214,10.3,55.0,False
ORDR_114286,CUST_2678,Tandoori Nights,North Indian,Pune,491,2026-05-20 15:02:15,2026-05-20 15:33:15,Delivered,,,DELV_294,5.0,31.0,True
ORDR_101979,CUST_2678,The Belgian Waffle,Desserts,Pune,239,2026-05-20 15:15:04,2026-05-20 15:59:04,Delivered,,3.0,DELV_243,4.0,44.0,False
ORDR_117435,CUST_1203,Natural Ice Cream,Desserts,Mumbai,357,2026-05-20 15:55:44,2026-05-20 16:29:44,Delivered,,,DELV_310,5.5,34.0,True
ORDR_112216,CUST_1577,Burger Singh,Fast Food,Bangalore,270,2026-05-20 16:09:06,,Cancelled,Delivery partner unavailable,,,10.4,,False
ORDR_113671,CUST_1203,Waffle Lust,Fast Food,Mumbai,467,2026-05-20 16:25:05,2026-05-20 17:15:05,Delivered,,,DELV_343,5.5,50.0,False
ORDR_100472,CUST_1203,Mainland China,Chinese,Mumbai,567,2026-05-20 16:48:50,2026-05-20 17:21:50,Delivered,,3.0,DELV_108,1.2,33.0,True
ORDR_106389,CUST_3278,Wok Express,Chinese,Hyderabad,332,2026-05-20 17:14:14,2026-05-20 17:58:14,Delivered,,4.0,DELV_375,3.9,44.0,False
ORDR_110431,CUST_2335,Biryani Blues,Biryani,Bangalore,434,2026-05-20 17:38:21,2026-05-20 18:14:21,Delivered,,4.0,DELV_371,4.7,36.0,True
ORDR_102517,CUST_1486,Mehfil,Biryani,Delhi,609,2026-05-20 17:45:38,2026-05-20 18:16:38,Delivered,,,DELV_195,1.1,31.0,True
ORDR_100231,CUST_1577,Biryani Blues,Biryani,Bangalore,588,2026-05-20 18:10:03,2026-05-20 18:41:03,Delivered,,,DELV_209,2.2,31.0,True
ORDR_119061,CUST_3278,Paradise Biryani,Biryani,Hyderabad,477,2026-05-20 18:25:19,2026-05-20 19:17:19,Delivered,,3.0,DELV_153,6.7,52.0,False
ORDR_123925,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,674,2026-05-20 18:26:57,2026-05-20 18:55:57,Delivered,,5.0,DELV_218,1.0,29.0,True
ORDR_116596,CUST_1577,Paradise Biryani,Biryani,Bangalore,544,2026-05-20 18:46:26,2026-05-20 19:20:26,Delivered,,,DELV_154,1.4,34.0,True
ORDR_113401,CUST_2335,Saravana Bhavan,South Indian,Bangalore,287,2026-05-20 18:48:54,,Cancelled,Customer cancelled,,,1.6,,False
ORDR_113802,CUST_4483,Mehfil,Biryani,Hyderabad,681,2026-05-20 18:52:58,2026-05-20 19:21:58,Delivered,,,DELV_123,2.9,29.0,True
ORDR_101585,CUST_1415,Corner House,Desserts,Bangalore,199,2026-05-20 19:04:06,2026-05-20 19:52:06,Delivered,,2.0,DELV_147,6.3,48.0,False
ORDR_104156,CUST_1577,Natural Ice Cream,Desserts,Bangalore,128,2026-05-20 19:06:41,2026-05-20 19:44:41,Delivered,,4.0,DELV_395,1.3,38.0,True
ORDR_122574,CUST_3278,Biryani Blues,Biryani,Hyderabad,729,2026-05-20 19:09:08,2026-05-20 20:10:08,Delivered,,3.0,DELV_184,7.9,61.0,False
ORDR_101361,CUST_4353,Sweet Truth,Desserts,Hyderabad,205,2026-05-20 19:22:26,2026-05-20 20:08:26,Delivered,,,DELV_252,2.9,46.0,False
ORDR_109407,CUST_3278,Baskin Robbins,Desserts,Hyderabad,330,2026-05-20 19:24:39,2026-05-20 20:03:39,Delivered,,2.0,DELV_244,1.2,39.0,True
ORDR_110860,CUST_4353,MTR,South Indian,Hyderabad,453,2026-05-20 19:25:26,2026-05-20 19:55:26,Delivered,,,DELV_322,1.0,30.0,True
ORDR_109627,CUST_1436,Paradise Biryani,Biryani,Hyderabad,348,2026-05-20 19:26:35,2026-05-20 20:06:35,Delivered,,4.0,DELV_337,5.0,40.0,True
ORDR_105523,CUST_3656,Charminar Bites,Biryani,Chennai,597,2026-05-20 19:33:14,2026-05-20 20:14:14,Delivered,,,DELV_358,3.2,41.0,False
ORDR_123111,CUST_1577,Behrouz Biryani,Biryani,Bangalore,568,2026-05-20 19:40:23,,Cancelled,Customer cancelled,,,9.0,,False
ORDR_106702,CUST_2335,Idli Factory,South Indian,Bangalore,290,2026-05-20 19:41:34,2026-05-20 20:27:34,Delivered,,,DELV_354,3.2,46.0,False
ORDR_120193,CUST_3278,Charminar Bites,Biryani,Hyderabad,322,2026-05-20 19:50:23,2026-05-20 20:54:23,Delivered,,,DELV_283,7.3,64.0,False
ORDR_124366,CUST_3242,Mehfil,Biryani,Hyderabad,381,2026-05-20 19:50:55,2026-05-20 20:21:55,Delivered,,5.0,DELV_315,1.3,31.0,True
ORDR_106988,CUST_1577,Dhaba Express,North Indian,Bangalore,709,2026-05-20 19:51:14,2026-05-20 20:33:14,Delivered,,2.0,DELV_172,2.2,42.0,False
ORDR_114130,CUST_3656,Dhaba Express,North Indian,Chennai,420,2026-05-20 19:54:43,2026-05-20 20:31:43,Delivered,,4.0,DELV_104,3.4,37.0,True
ORDR_104701,CUST_3278,Moti Mahal,North Indian,Hyderabad,363,2026-05-20 19:56:13,2026-05-20 20:40:13,Delivered,,4.0,DELV_300,4.1,44.0,False
ORDR_113539,CUST_1577,Saravana Bhavan,South Indian,Bangalore,412,2026-05-20 20:05:56,2026-05-20 20:49:56,Delivered,,4.0,DELV_122,1.6,44.0,False
ORDR_110381,CUST_3665,Burger Singh,Fast Food,Delhi,334,2026-05-20 20:06:34,2026-05-20 20:56:34,Delivered,,4.0,DELV_225,3.6,50.0,False
ORDR_112210,CUST_4364,Wok Express,Chinese,Mumbai,647,2026-05-20 20:13:27,2026-05-20 21:04:27,Delivered,,,DELV_157,3.2,51.0,False
ORDR_111670,CUST_1577,KFC,Fast Food,Bangalore,473,2026-05-20 20:22:35,2026-05-20 20:53:35,Delivered,,5.0,DELV_147,1.2,31.0,True
ORDR_111630,CUST_2083,Moti Mahal,North Indian,Pune,438,2026-05-20 20:37:07,2026-05-20 21:15:07,Delivered,,3.0,DELV_275,2.0,38.0,True
ORDR_100283,CUST_3656,Idli Factory,South Indian,Chennai,346,2026-05-20 20:44:36,2026-05-20 21:22:36,Delivered,,,DELV_127,2.6,38.0,True
ORDR_109815,CUST_1577,Corner House,Desserts,Bangalore,252,2026-05-20 20:58:10,2026-05-20 21:58:10,Delivered,,2.0,DELV_392,7.0,60.0,False
ORDR_119475,CUST_1415,Shanti Dhaba,North Indian,Bangalore,466,2026-05-20 21:03:46,2026-05-20 21:57:46,Delivered,,5.0,DELV_333,2.5,54.0,False
ORDR_111731,CUST_3656,Charminar Bites,Biryani,Chennai,276,2026-05-20 21:09:45,2026-05-20 22:41:45,Delivered,,5.0,DELV_103,15.0,92.0,False
ORDR_112083,CUST_3278,Charminar Bites,Biryani,Hyderabad,580,2026-05-20 21:15:51,2026-05-20 22:04:51,Delivered,,,DELV_216,4.9,49.0,False
ORDR_111287,CUST_3278,Biryani Blues,Biryani,Hyderabad,652,2026-05-20 21:38:06,2026-05-20 22:19:06,Delivered,,4.0,DELV_337,2.4,41.0,False
ORDR_117392,CUST_2762,Dakshin Delight,South Indian,Delhi,120,2026-05-20 21:42:46,2026-05-20 22:36:46,Delivered,,,DELV_203,5.8,54.0,False
ORDR_104115,CUST_1577,Subway Corner,Fast Food,Bangalore,433,2026-05-20 21:48:59,2026-05-20 22:23:59,Delivered,,,DELV_354,2.6,35.0,True
ORDR_123275,CUST_4179,Dakshin Delight,South Indian,Chennai,391,2026-05-20 22:02:37,2026-05-20 23:05:37,Delivered,,5.0,DELV_182,9.3,63.0,False
ORDR_105912,CUST_2753,Sweet Truth,Desserts,Mumbai,411,2026-05-20 22:13:39,2026-05-20 22:52:39,Delivered,,4.0,DELV_149,1.7,39.0,True
ORDR_108781,CUST_3656,Biryani Blues,Biryani,Chennai,426,2026-05-20 22:32:19,2026-05-20 23:13:19,Delivered,,3.0,DELV_102,1.5,41.0,False
ORDR_118545,CUST_2335,KFC,Fast Food,Bangalore,278,2026-05-20 22:35:46,2026-05-20 23:40:46,Delivered,,1.0,DELV_323,4.6,65.0,False
ORDR_111541,CUST_2371,Moti Mahal,North Indian,Bangalore,423,2026-05-20 22:39:03,2026-05-20 23:17:03,Delivered,,5.0,DELV_390,2.4,38.0,True
ORDR_117098,CUST_3996,Dhaba Express,North Indian,Delhi,368,2026-05-20 22:43:23,,Cancelled,Delivery partner unavailable,,,9.2,,False
ORDR_121893,CUST_3278,Saravana Bhavan,South Indian,Hyderabad,120,2026-05-20 23:17:44,2026-05-21 00:04:44,Delivered,,2.0,DELV_191,9.2,47.0,False
ORDR_100520,CUST_1577,Dhaba Express,North Indian,Bangalore,602,2026-05-20 23:58:50,2026-05-21 00:47:50,Delivered,,,DELV_209,6.6,49.0,False
ORDR_122717,CUST_2335,Idli Factory,South Indian,Bangalore,350,2026-05-21 00:19:54,2026-05-21 00:50:54,Delivered,,3.0,DELV_371,1.6,31.0,True
ORDR_109258,CUST_3278,Charminar Bites,Biryani,Hyderabad,294,2026-05-21 03:12:01,2026-05-21 03:41:01,Delivered,,4.0,DELV_223,3.3,29.0,True
ORDR_122092,CUST_1577,Sagar Ratna,South Indian,Bangalore,363,2026-05-21 03:14:58,2026-05-21 03:47:58,Delivered,,,DELV_156,4.1,33.0,True
ORDR_110045,CUST_1577,Saravana Bhavan,South Indian,Bangalore,237,2026-05-21 04:53:59,2026-05-21 05:20:59,Delivered,,4.0,DELV_371,1.1,27.0,True
ORDR_104782,CUST_3278,Paradise Biryani,Biryani,Hyderabad,312,2026-05-21 06:39:05,2026-05-21 07:13:05,Delivered,,,DELV_283,4.3,34.0,True
ORDR_123292,CUST_1577,MTR,South Indian,Bangalore,120,2026-05-21 09:39:08,2026-05-21 10:21:08,Delivered,,3.0,DELV_228,3.4,42.0,False
ORDR_119017,CUST_3656,Mehfil,Biryani,Chennai,403,2026-05-21 11:01:47,2026-05-21 11:41:47,Delivered,,5.0,DELV_389,4.2,40.0,True
ORDR_116101,CUST_3278,Burger Singh,Fast Food,Hyderabad,485,2026-05-21 11:09:42,2026-05-21 11:57:42,Delivered,,3.0,DELV_175,9.7,48.0,False
ORDR_105234,CUST_3278,Dhaba Express,North Indian,Hyderabad,407,2026-05-21 11:14:53,2026-05-21 12:10:53,Delivered,,5.0,DELV_177,10.5,56.0,False
ORDR_108805,CUST_2335,Paradise Biryani,Biryani,Bangalore,572,2026-05-21 11:18:59,2026-05-21 11:58:59,Delivered,,,DELV_205,5.8,40.0,True
ORDR_105759,CUST_1577,Saravana Bhavan,South Indian,Bangalore,424,2026-05-21 11:19:36,2026-05-21 11:51:36,Delivered,,,DELV_323,1.9,32.0,True
ORDR_114902,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,274,2026-05-21 11:57:08,2026-05-21 12:45:08,Delivered,,1.0,DELV_394,7.2,48.0,False
ORDR_111987,CUST_1659,Mehfil,Biryani,Hyderabad,640,2026-05-21 12:18:10,2026-05-21 12:53:10,Delivered,,5.0,DELV_283,2.0,35.0,True
ORDR_123695,CUST_1430,Waffle Lust,Fast Food,Bangalore,456,2026-05-21 12:22:03,2026-05-21 13:24:03,Delivered,,1.0,DELV_234,9.1,62.0,False
ORDR_122849,CUST_3656,MTR,South Indian,Chennai,422,2026-05-21 12:23:33,2026-05-21 13:22:33,Delivered,,1.0,DELV_330,6.5,59.0,False
ORDR_103651,CUST_2335,KFC,Fast Food,Bangalore,146,2026-05-21 12:29:16,2026-05-21 13:21:16,Delivered,,5.0,DELV_290,1.7,52.0,False
ORDR_101540,CUST_3656,Sagar Ratna,South Indian,Chennai,251,2026-05-21 12:35:40,2026-05-21 13:22:40,Delivered,,,DELV_152,1.2,47.0,False
ORDR_123238,CUST_1577,KFC,Fast Food,Bangalore,483,2026-05-21 12:48:45,2026-05-21 13:40:45,Delivered,,,DELV_172,2.3,52.0,False
ORDR_100761,CUST_3278,Mehfil,Biryani,Hyderabad,361,2026-05-21 12:50:42,2026-05-21 13:29:42,Delivered,,4.0,DELV_375,1.2,39.0,True
ORDR_112090,CUST_1577,Charminar Bites,Biryani,Bangalore,612,2026-05-21 12:53:49,2026-05-21 13:42:49,Delivered,,4.0,DELV_222,3.7,49.0,False
ORDR_122303,CUST_1577,Dhaba Express,North Indian,Bangalore,458,2026-05-21 12:59:38,2026-05-21 14:00:38,Delivered,,1.0,DELV_261,4.7,61.0,False
ORDR_108137,CUST_1577,Behrouz Biryani,Biryani,Bangalore,368,2026-05-21 13:04:54,2026-05-21 14:13:54,Delivered,,2.0,DELV_371,7.4,69.0,False
ORDR_103340,CUST_3278,Paradise Biryani,Biryani,Hyderabad,411,2026-05-21 14:10:33,,Cancelled,Delivery partner unavailable,,,2.0,,False
ORDR_109747,CUST_2335,Dhaba Express,North Indian,Bangalore,735,2026-05-21 14:24:27,2026-05-21 15:43:27,Delivered,,1.0,DELV_240,6.6,79.0,False
ORDR_101414,CUST_3278,Biryani Blues,Biryani,Hyderabad,399,2026-05-21 14:25:05,2026-05-21 15:21:05,Delivered,,2.0,DELV_143,6.8,56.0,False
ORDR_105671,CUST_1577,Paradise Biryani,Biryani,Bangalore,478,2026-05-21 14:26:42,2026-05-21 15:19:42,Delivered,,4.0,DELV_214,2.7,53.0,False
ORDR_108034,CUST_1577,Dakshin Delight,South Indian,Bangalore,120,2026-05-21 14:28:40,2026-05-21 15:25:40,Delivered,,,DELV_106,3.9,57.0,False
ORDR_116013,CUST_2371,Subway Corner,Fast Food,Bangalore,449,2026-05-21 14:40:49,2026-05-21 15:30:49,Delivered,,4.0,DELV_134,2.0,50.0,False
ORDR_119517,CUST_1577,Biryani Blues,Biryani,Bangalore,604,2026-05-21 14:54:19,2026-05-21 15:34:19,Delivered,,4.0,DELV_204,3.8,40.0,True
ORDR_112607,CUST_2335,Chinatown,Chinese,Bangalore,120,2026-05-21 16:53:03,2026-05-21 17:24:03,Delivered,,2.0,DELV_261,1.7,31.0,True
ORDR_101890,CUST_3278,Mehfil,Biryani,Hyderabad,714,2026-05-21 17:38:15,2026-05-21 18:29:15,Delivered,,,DELV_132,9.8,51.0,False
ORDR_123293,CUST_1203,Biryani Blues,Biryani,Mumbai,365,2026-05-21 17:49:20,2026-05-21 18:27:20,Delivered,,4.0,DELV_235,4.6,38.0,True
ORDR_105337,CUST_2077,Charminar Bites,Biryani,Bangalore,271,2026-05-21 18:02:25,2026-05-21 18:27:25,Delivered,,5.0,DELV_292,1.9,25.0,True
ORDR_105945,CUST_2753,Waffle Lust,Fast Food,Mumbai,277,2026-05-21 18:18:01,2026-05-21 18:38:01,Delivered,,5.0,DELV_201,1.4,20.0,True
ORDR_118193,CUST_1436,Moti Mahal,North Indian,Hyderabad,374,2026-05-21 18:23:47,2026-05-21 18:54:47,Delivered,,4.0,DELV_123,2.7,31.0,True
ORDR_116268,CUST_1415,Dakshin Delight,South Indian,Bangalore,152,2026-05-21 18:28:52,2026-05-21 19:29:52,Delivered,,2.0,DELV_205,7.3,61.0,False
ORDR_109218,CUST_2335,Wok Express,Chinese,Bangalore,530,2026-05-21 18:52:55,2026-05-21 19:33:55,Delivered,,,DELV_292,2.0,41.0,False
ORDR_115014,CUST_2335,MTR,South Indian,Bangalore,450,2026-05-21 18:59:39,2026-05-21 20:19:39,Delivered,,2.0,DELV_351,13.4,80.0,False
ORDR_110535,CUST_3278,Subway Corner,Fast Food,Hyderabad,267,2026-05-21 19:05:22,2026-05-21 19:41:22,Delivered,,5.0,DELV_265,2.7,36.0,True
ORDR_122243,CUST_2335,Burger Singh,Fast Food,Bangalore,455,2026-05-21 19:21:53,2026-05-21 20:34:53,Delivered,,1.0,DELV_392,5.7,73.0,False
ORDR_104894,CUST_1577,Chinatown,Chinese,Bangalore,578,2026-05-21 19:33:33,2026-05-21 20:12:33,Delivered,,,DELV_205,1.8,39.0,True
ORDR_105198,CUST_1577,Subway Corner,Fast Food,Bangalore,363,2026-05-21 19:49:19,2026-05-21 20:51:19,Delivered,,1.0,DELV_264,3.5,62.0,False
ORDR_113796,CUST_1577,Chinatown,Chinese,Bangalore,297,2026-05-21 20:07:15,2026-05-21 20:55:15,Delivered,,3.0,DELV_345,3.2,48.0,False
ORDR_109360,CUST_1577,Paradise Biryani,Biryani,Bangalore,457,2026-05-21 20:29:04,,Cancelled,Restaurant rejected,,,12.6,,False
ORDR_100853,CUST_4353,Subway Corner,Fast Food,Hyderabad,120,2026-05-21 20:29:30,2026-05-21 21:37:30,Delivered,,,DELV_300,10.9,68.0,False
ORDR_105366,CUST_2335,Sagar Ratna,South Indian,Bangalore,164,2026-05-21 20:33:03,2026-05-21 21:25:03,Delivered,,1.0,DELV_161,2.6,52.0,False
ORDR_109085,CUST_1577,KFC,Fast Food,Bangalore,178,2026-05-21 20:34:55,2026-05-21 21:30:55,Delivered,,5.0,DELV_161,2.7,56.0,False
